index,centLat,centLon,numStruct,dist,wireCost,production,consumption,netEffect
0,-0.708661597,34.07330388,2,0.018466138,184.6613762,2640.75,2202.183,438.569
1,-0.663554115,34.06521218,5,0.098888149,988.8814903,7924.07,5847.3,2076.771
2,-0.692305734,34.122021,3,0.041725962,417.2596229,4737.32,3187.176,1550.148
3,-0.649627025,34.08033333,1,0,0,1409.06,1248.51,160.55
4,-0.634682692,34.07124448,2,0.010413976,104.1397614,2915.31,2030.263,885.044
5,-0.628470133,34.17898448,2,0.017213003,172.1300302,3127.02,2341.88,785.137
6,-0.659799032,34.18194121,3,0.056050283,560.5028303,4720.82,3306.766,1414.061
7,-0.727277551,34.06807256,17,0.380942327,3809.423269,25558.8,18797.661,6761.147
8,-0.653600765,34.15697063,3,0.049766755,497.6675505,4549.77,3296.656,1253.11
9,-0.648761928,34.14031407,1,0,0,1231.69,953.673,278.019
10,-0.661310572,34.10981982,11,0.281003577,2810.035768,16642.67,12370.707,4271.962
11,-0.665921241,34.11121738,2,0.016414879,164.1487878,3148.24,2396.92,751.318
12,-0.694254561,34.19162774,1,0,0,1457.09,971.556,485.535
13,-0.65672842,34.17949787,6,0.1476542,1476.541999,9390.33,6377.937,3012.394
14,-0.661282052,34.15757434,2,0.03073669,307.3668998,2928.28,2079.696,848.588
15,-0.727351226,34.07711626,6,0.111245472,1112.454715,9495.35,6943.506,2551.852
16,-0.658458611,34.18332926,3,0.039298009,392.9800928,5027.9,3720.9,1307.006
17,-0.69284285,34.12661772,2,0.034392925,343.9292546,2861.32,2177.32,684.004
18,-0.694910507,34.12305728,4,0.073965854,739.6585418,6273.14,4514.486,1758.66
19,-0.689850685,34.09548173,3,0.049278454,492.7845369,4474.39,3421.33,1053.071
20,-0.716889416,34.10754158,1,0,0,1329.81,976.817,352.991
21,-0.646679991,34.11633699,3,0.039270829,392.7082886,5043.2,3892,1151.191
22,-0.677609503,34.15618629,5,0.116198876,1161.988759,7701.75,5693.377,2008.377
23,-0.680642077,34.1288817,5,0.090843826,908.4382588,7693.45,5250.499,2442.943
24,-0.658401571,34.1255637,2,0.033118059,331.1805909,2949.67,2126.54,823.121
25,-0.71353127,34.06550563,9,0.232616975,2326.169746,13533.97,9746.359,3787.623
26,-0.704630864,34.07485355,1,0,0,1672.25,1304.54,367.713
27,-0.647174332,34.11659368,5,0.097001948,970.019484,7728.49,5723.678,2004.8
28,-0.664286117,34.10790888,2,0.016718631,167.1863133,3205.39,2284.08,921.304
29,-0.661795406,34.09119528,1,0,0,1468.83,1035.1,433.721
30,-0.727581756,34.06783488,21,0.511439093,5114.390929,32772.13,23517.362,9254.789
31,-0.721400213,34.08782133,4,0.074133912,741.3391189,6190.81,4429.396,1761.416
32,-0.697187307,34.17626416,5,0.0876177,876.1769983,7896.52,5620.08,2276.42
33,-0.690133503,34.14953,5,0.088559714,885.5971436,8029.96,6002.257,2027.71
34,-0.657355851,34.13345465,5,0.11863909,1186.390896,7541.25,5326.032,2215.215
35,-0.727800403,34.06904229,9,0.214007775,2140.077751,14597.21,10986.721,3610.489
36,-0.686521039,34.15214447,2,0.033720025,337.2002538,2767.95,2154.363,613.589
37,-0.661196494,34.09138542,3,0.059156725,591.5672528,4108.68,3141.854,966.83
38,-0.709279516,34.07396938,4,0.095158435,951.5843517,6495.45,5057.18,1438.263
39,-0.647744726,34.16354959,5,0.135768833,1357.688325,8171.34,5833.832,2337.511
40,-0.654133132,34.06749865,2,0.030517748,305.1774777,3093.92,2286.41,807.5
41,-0.684268001,34.17732896,6,0.13966506,1396.650597,8792.77,6392.648,2400.123
42,-0.697054216,34.07299015,2,0.036992743,369.9274338,3319.83,2501.36,818.459
43,-0.672594818,34.16898294,8,0.155025325,1550.253245,11568.15,8599.358,2968.793
44,-0.675156824,34.08984526,2,0.022480079,224.8007881,3221.98,2263.126,958.857
45,-0.728551409,34.06950814,5,0.129239179,1292.39179,7204.19,5373.443,1830.751
46,-0.718919038,34.15606142,2,0.036932144,369.3214365,3136.98,2324.98,811.996
47,-0.645681802,34.10678228,1,0,0,1821.09,1268.55,552.544
48,-0.723862374,34.15249623,1,0,0,1325.06,976.63,348.434
49,-0.704136528,34.08563468,3,0.045937398,459.3739835,4683.44,3467.2,1216.24
50,-0.66726166,34.15072917,4,0.089295052,892.9505209,6420.92,4928.59,1492.322
51,-0.729889435,34.07700217,3,0.067801031,678.0103144,4186.59,3181.8,1004.789
52,-0.675175837,34.12987995,2,0.035449669,354.4966906,3145.85,2192.81,953.035
53,-0.655235891,34.15190806,3,0.060291529,602.9152872,4725.13,3011.683,1713.451
54,-0.637506147,34.18925698,1,0,0,1737.53,1291.94,445.595
55,-0.659266667,34.19526076,1,0,0,1633.3,1150.39,482.908
56,-0.684268001,34.17732896,6,0.13966506,1396.650597,9063.51,6683.408,2380.093
57,-0.688755063,34.15188777,3,0.043912239,439.1223855,4205.05,3080.978,1124.072
58,-0.687291064,34.07579476,2,0.03284667,328.4667007,2788.16,2137.561,650.602
59,-0.669609772,34.1078043,1,0,0,1686.01,1280.7,405.308
60,-0.723294366,34.09085174,1,0,0,1251.9,936.871,315.032
61,-0.678522127,34.1885582,1,0,0,1671.18,1330.6,340.575
62,-0.692103721,34.08992004,4,0.105338912,1053.389121,5939.21,4476.623,1462.587
63,-0.638570885,34.16509926,1,0,0,1467.57,1189.26,278.306
64,-0.679691427,34.18543035,2,0.025726947,257.2694735,3274.36,1990.836,1283.526
65,-0.70257747,34.076774,2,0.008972076,89.72075844,2996.24,2307.23,689.009
66,-0.717160349,34.08819211,5,0.112513287,1125.132874,8467.26,6290.24,2177.032
67,-0.672480741,34.16958189,5,0.115577281,1155.772806,8151.41,6007.77,2143.64
68,-0.711575321,34.12242981,4,0.073189644,731.8964357,7166.69,5153.74,2012.954
69,-0.728805705,34.07860888,3,0.034613994,346.1399399,4471.21,3221.81,1249.412
70,-0.71105009,34.0705064,6,0.153457961,1534.579608,9750.58,6217.122,3533.462
71,-0.717022507,34.12223966,3,0.071916963,719.1696293,4893.02,3606.07,1286.953
72,-0.654465861,34.15148499,5,0.096144036,961.4403625,7783.48,5739.741,2043.737
73,-0.728095102,34.06783488,10,0.253679316,2536.793163,16106.19,11443.582,4662.619
74,-0.685537117,34.12377982,2,0.023214082,232.1408234,3105.93,2342.75,763.179
75,-0.673607262,34.13901634,3,0.065860311,658.6031122,4180.1,3234.373,945.725
76,-0.675527577,34.1866948,4,0.071234302,712.343024,6094.81,4712.017,1382.782
77,-0.627215263,34.13554622,3,0.07156203,715.6202953,4759,3486.121,1272.884
78,-0.710239666,34.08593891,4,0.087523811,875.2381076,6570.59,4977.12,1593.466
79,-0.725925265,34.08027264,1,0,0,1251.9,936.871,315.032
80,-0.638086049,34.10101143,4,0.090007256,900.0725562,6264.07,4436.966,1827.1
81,-0.689936244,34.09059505,2,0.038314145,383.1414504,2957.92,2231.6,726.324
82,-0.711373309,34.09471165,2,0.01124002,112.4001972,3095.07,2529.21,565.858
83,-0.668621093,34.16010324,2,0.028470747,284.707471,2958.36,2127.02,831.342
84,-0.727294188,34.07878952,5,0.125316656,1253.166556,7647.39,5473.498,2173.884
85,-0.681953974,34.12904332,2,0.023477489,234.7748856,3492.27,2599.15,893.119
86,-0.694508859,34.09171689,3,0.068463246,684.6324581,4632.02,3220.51,1411.508
87,-0.696217647,34.17229016,1,0,0,1686.01,1280.7,405.308
88,-0.653467673,34.13225199,1,0,0,1700.13,1224.52,475.61
89,-0.708319365,34.16150903,2,0.039506497,395.0649671,2936.45,2333.63,602.825
90,-0.631155747,34.08322351,2,0.028470909,284.7090886,3143.1,2252.256,890.843
91,-0.628764838,34.17706404,2,0.031116584,311.1658424,2871.29,2364.73,506.56
92,-0.62818969,34.07684896,4,0.088994346,889.9434615,5979.93,4417.07,1562.853
93,-0.688289246,34.07526236,1,0,0,1477.08,1140.16,336.924
94,-0.732712835,34.07915079,1,0,0,1701.71,1109.49,592.216
95,-0.727037514,34.08099518,5,0.103503528,1035.035278,7468.03,5559.111,1908.931
96,-0.631821208,34.07552271,3,0.044881434,448.8143426,4955.9,3675.32,1280.59
97,-0.663325957,34.14566185,1,0,0,1623.34,1167.29,456.049
98,-0.682163116,34.16421034,3,0.043629894,436.2989448,4569.25,3342.55,1226.694
99,-0.670931179,34.12019214,2,0.025574477,255.7447736,3138.42,2286.516,851.908
100,-0.692581422,34.1803047,1,0,0,1468.83,1035.1,433.721
101,-0.642677725,34.18283013,7,0.178300826,1783.008257,11094.51,8096.45,2998.059
102,-0.696217647,34.17229016,1,0,0,1503.68,1174.59,329.088
103,-0.672081467,34.09290657,1,0,0,1737.53,1291.94,445.595
104,-0.682960859,34.18748262,2,0.014381811,143.8181092,2937.91,2217.571,720.34
105,-0.681221973,34.07277038,2,0.036337365,363.3736455,2654.87,1953.447,701.425
106,-0.702510925,34.16138544,2,0.03812396,381.239599,3401.84,2334.01,1067.826
107,-0.672594818,34.16278427,10,0.268821957,2688.219575,15651.51,11440.692,4210.796
108,-0.682163116,34.16421034,3,0.043629894,436.2989448,4626.37,3270.306,1356.057
109,-0.663382997,34.1393586,5,0.12221076,1222.107599,8038.76,6205.33,1833.422
110,-0.731044463,34.10249089,1,0,0,1457.09,971.556,485.535
111,-0.728116491,34.10416416,3,0.063478691,634.7869062,4212.45,3268.423,944.031
112,-0.676810956,34.09455131,2,0.027287629,272.8762896,3558.62,2560.49,998.139
113,-0.73019364,34.17543703,2,0.033201857,332.0185682,2996.22,2120.22,875.996
114,-0.673464665,34.18980364,2,0.008524857,85.2485703,3072.07,2325.176,746.888
115,-0.644769171,34.08025728,5,0.091662859,916.6285931,7409.86,5086.802,2323.048
116,-0.645396604,34.07918297,2,0.010467497,104.6749694,2871.29,2364.73,506.56
117,-0.727591262,34.06813911,28,0.670960176,6709.601763,44783.62,32671.206,12112.371
118,-0.674748044,34.16580755,3,0.040485089,404.8508889,3964.43,2981.984,982.451
119,-0.68993862,34.1856002,1,0,0,1468.83,1035.1,433.721
120,-0.642287956,34.1648901,2,0.038778652,387.7865176,3290.37,2428.96,861.411
121,-0.634464041,34.09798815,4,0.0700518,700.5180002,6415.29,4598.91,1816.373
122,-0.705329588,34.12275305,1,0,0,1329.81,976.817,352.991
123,-0.662337278,34.06794074,2,0.01704969,170.4968988,3245.41,2096.916,1148.491
124,-0.713590685,34.11721037,3,0.058652858,586.5285756,4330.31,3119.466,1210.85
125,-0.6673187,34.11864248,2,0.034636149,346.3614905,3335.01,2259.88,1075.124
126,-0.708309859,34.07490109,2,0.020338787,203.3878661,3372.02,2561.4,810.616
127,-0.670085098,34.13194301,2,0.023190112,231.901124,3308.71,2327.9,980.804
128,-0.676088462,34.1873603,3,0.072931909,729.3190928,4573.49,3395.23,1178.262
129,-0.722008623,34.16867744,2,0.017082276,170.8227609,3387.72,2390.19,997.524
130,-0.627633553,34.0771009,21,0.512837127,5128.371269,32475.34,23979.276,8496.057
131,-0.662812605,34.06933829,2,0.036337516,363.3751557,3370.83,2442.33,928.503
132,-0.661719354,34.20324203,2,0.026115334,261.1533357,2875.24,2104.161,771.081
133,-0.686019572,34.09712647,2,0.021147463,211.4746329,3425.45,2416.81,1008.647
134,-0.718971323,34.12782037,1,0,0,1683.62,1076.59,607.025
135,-0.662080601,34.2009508,3,0.059073597,590.7359711,4490.5,3536.93,953.577
136,-0.660825739,34.20128355,1,0,0,1251.9,936.871,315.032
137,-0.634777758,34.14988779,3,0.056084203,560.8420294,4227.93,3260.903,967.028
138,-0.670855126,34.08385574,8,0.164836514,1648.365136,12413.68,9217.779,3195.885
139,-0.661082415,34.20290928,1,0,0,1527.39,1085.12,442.275
140,-0.661310572,34.10981982,11,0.281003577,2810.035768,16481.49,12321.568,4159.918
141,-0.647554594,34.06618666,4,0.089624684,896.2468418,6184.35,4614.336,1570.017
142,-0.706280232,34.12182135,2,0.034522709,345.2270891,2928.28,2079.696,848.588
143,-0.699316754,34.15650826,3,0.0509346,509.3459952,4554.16,3171.24,1382.925
144,-0.672642351,34.16290786,9,0.210779467,2107.794665,13702.65,10237.272,3465.367
145,-0.66573111,34.12500277,1,0,0,1604.36,1148.26,456.103
146,-0.65314445,34.12901004,2,0.029944541,299.4454072,3426.49,2078.416,1348.069
147,-0.638627924,34.07329803,2,0.038720996,387.2099588,3092.68,2325.1,767.575
148,-0.629767784,34.08119849,2,0.016140284,161.402842,3073.14,2299.116,774.026
149,-0.663497076,34.10231866,1,0,0,1231.69,953.673,278.019
150,-0.655540101,34.13354972,6,0.106459481,1064.594806,9149.96,6894.487,2255.478
151,-0.63571891,34.07017968,4,0.097662563,976.6256349,6289.15,4538.926,1750.232
152,-0.727657808,34.06809158,28,0.674530044,6745.300436,42885.11,31822.944,11062.119
153,-0.710558132,34.11372124,2,0.028154515,281.5451468,3104.18,2258.73,845.449
154,-0.680394908,34.13004157,1,0,0,1231.69,953.673,278.019
155,-0.685503845,34.14249469,2,0.020827898,208.278982,3041.8,1955.576,1086.222
156,-0.679795999,34.06819743,1,0,0,1672.25,1304.54,367.713
157,-0.66953372,34.11402199,1,0,0,1852.26,1312.1,540.153
158,-0.709757214,34.09041441,4,0.093861954,938.619539,5898.26,4375.781,1522.478
159,-0.645177953,34.13921124,6,0.083605504,836.0550366,9955.07,7156.776,2798.3
160,-0.6275575,34.07782819,22,0.575868567,5758.685668,34143.49,25392.305,8751.185
161,-0.728724901,34.19935707,2,0.037651581,376.515811,2934.17,2125.077,809.094
162,-0.672186039,34.10071195,5,0.051165754,511.6575442,7742.5,5135.523,2606.961
163,-0.650625214,34.12492196,1,0,0,1671.18,1330.6,340.575
164,-0.647240878,34.08000058,4,0.048849269,488.4926928,6294.44,4721.443,1573.003
165,-0.723296743,34.10757961,2,0.025251066,252.5106569,3104.18,2258.73,845.449
166,-0.711698905,34.10792186,2,0.008524702,85.2470159,3408.71,2622.54,786.17
167,-0.706760309,34.15761109,2,0.039350606,393.5060552,3306.96,2243.88,1063.074
168,-0.660017683,34.11537201,2,0.01849652,184.9652045,3152.02,2422.04,729.975
169,-0.631954301,34.08212068,1,0,0,1633.3,1150.39,482.908
170,-0.643162561,34.18210759,3,0.054292188,542.9218831,4526.26,2927.707,1598.558
171,-0.64546315,34.13821299,3,0.038621791,386.2179098,4266.96,3172.083,1094.874
172,-0.706698516,34.1204333,3,0.063040333,630.4033255,4109.58,3237.283,872.29
173,-0.716038591,34.1723472,3,0.049850628,498.5062802,4908.84,3629.25,1279.586
174,-0.67078858,34.08389377,7,0.128412447,1284.124467,11039.68,8040.873,2998.824
175,-0.672937053,34.16272722,10,0.276636615,2766.366151,15134.53,11119.047,4015.482
176,-0.688854882,34.19433729,2,0.016718519,167.1851945,3507.1,2549.25,957.852
177,-0.728434956,34.07977827,4,0.078277145,782.7714527,5927.15,3922.283,2004.871
178,-0.679391972,34.20336562,3,0.052996691,529.9669124,4508.54,3254.551,1253.989
179,-0.673588249,34.18795925,1,0,0,1574.23,766.316,807.916
180,-0.694786923,34.11868398,2,0.020200951,202.0095066,3325.22,2475.83,849.389
181,-0.649256269,34.11616586,2,0.026158064,261.5806372,3093.92,2286.41,807.5
182,-0.661101428,34.11003849,15,0.347225021,3472.250209,22999.37,16863.558,6135.81
183,-0.7280547,34.1682306,1,0,0,1477.08,1140.16,336.924
184,-0.727503329,34.08680406,1,0,0,1633.3,1150.39,482.908
185,-0.700177089,34.12091817,3,0.061934475,619.3447476,4764.42,3506.93,1257.483
186,-0.72611064,34.1386015,2,0.039746201,397.4620072,2948.4,2143.92,804.483
187,-0.656471743,34.10622611,1,0,0,1477.08,1140.16,336.924
188,-0.700764113,34.10128111,2,0.033185258,331.8525757,2998.49,2316.91,681.58
189,-0.656709406,34.08455927,3,0.038531254,385.3125374,4886.41,3811.92,1074.482
190,-0.657070655,34.19457624,3,0.060694725,606.9472511,4804.12,3556.42,1247.708
191,-0.641384831,34.15502166,2,0.033033691,330.3369084,3025.19,2201.15,824.044
192,-0.671396997,34.16120608,2,0.038124268,381.2426766,3110.49,1967.006,1143.486
193,-0.661871458,34.06518366,2,0.032349496,323.4949578,3024.23,2161.866,862.362
194,-0.662128134,34.14800062,3,0.058644165,586.4416473,4892.2,3687.38,1204.811
195,-0.678341504,34.12180836,1,0,0,1671.18,1330.6,340.575
196,-0.681155428,34.07423448,3,0.035490941,354.9094137,5008.67,3353.37,1655.29
197,-0.726571701,34.08743154,3,0.057584234,575.8423369,4349.3,3275.276,1074.019
198,-0.687376623,34.15334237,10,0.245005885,2450.058847,15964.88,11685.956,4278.915
199,-0.703116961,34.06918965,4,0.069412667,694.1266721,6418.8,4589.056,1829.752
200,-0.696571763,34.10239345,3,0.059573165,595.7316473,5059.97,3694.73,1365.237
201,-0.722115571,34.06688417,2,0.018466045,184.6604477,3535.88,2388.69,1147.178
202,-0.724109541,34.17396342,3,0.048879742,488.7974205,5206.42,3454.63,1751.785
203,-0.675147317,34.1751626,2,0.030827511,308.2751138,3348.48,2353.67,994.819
204,-0.663734739,34.10384932,2,0.012688536,126.8853624,2556.75,1930.303,626.453
205,-0.651680441,34.10586959,2,0.035904302,359.0430191,3456.62,2460.36,996.256
206,-0.717773513,34.11715333,3,0.049346199,493.4619904,4682.41,3445.87,1236.548
207,-0.657840685,34.15789758,2,0.038908045,389.080446,3024.23,2161.866,862.362
208,-0.724741717,34.13310636,1,0,0,1231.69,953.673,278.019
209,-0.719346827,34.08379029,1,0,0,1462.23,1116.22,346.01
210,-0.642706245,34.19038833,1,0,0,1503.68,1174.59,329.088
211,-0.647202852,34.08131257,1,0,0,1325.06,976.63,348.434
212,-0.727056528,34.08126138,6,0.130479429,1304.794292,9589.34,6731.272,2858.077
213,-0.674301237,34.13936811,3,0.054707258,547.0725826,4603.24,3216.736,1386.513
214,-0.691664046,34.14105911,2,0.033386756,333.8675639,3673.35,2580.65,1092.697
215,-0.659856072,34.14020474,2,0.00951642,95.16419648,3507.1,2549.25,957.852
216,-0.697424968,34.08706076,3,0.038470831,384.708306,4158.55,3128.037,1030.513
217,-0.688365297,34.14509965,4,0.079710225,797.102248,6465.57,4765.19,1700.366
218,-0.651319192,34.13547492,1,0,0,1737.53,1291.94,445.595
219,-0.646005025,34.11877082,1,0,0,1477.08,1140.16,336.924
220,-0.686473507,34.14041262,1,0,0,1686.01,1280.7,405.308
221,-0.684272754,34.18514385,3,0.076235199,762.3519853,4667.21,3578.92,1088.294
222,-0.662860138,34.19561253,4,0.071563041,715.6304069,5858.53,4118.987,1739.547
223,-0.682994131,34.17793742,3,0.058495031,584.9503098,4402.8,3182.238,1220.567
224,-0.701270332,34.18815763,1,0,0,1527.39,1085.12,442.275
225,-0.686040962,34.1874541,3,0.059513505,595.135046,4427.66,3080.696,1346.963
226,-0.694791676,34.12821492,4,0.103099348,1030.993479,6914.56,5047.18,1867.38
227,-0.725777916,34.1390008,3,0.048654307,486.5430656,4205.51,2983.232,1222.28
228,-0.66148169,34.10947756,5,0.117459623,1174.596226,8540.66,6148.68,2391.98
229,-0.71035612,34.09885678,2,0.018006285,180.062851,3169.28,2298.75,870.522
230,-0.69426169,34.09162182,3,0.065915128,659.151283,4860.49,3488.66,1371.828
231,-0.697729175,34.08826817,4,0.076592812,765.9281227,5925.25,4200.442,1724.812
232,-0.671625154,34.15316301,2,0.013786458,137.864576,2833.49,2151.407,682.079
233,-0.662432344,34.18329123,2,0.015395597,153.9559734,2945.91,2175.26,770.645
234,-0.699012547,34.08756464,4,0.091202054,912.0205358,6338.65,4529.237,1809.405
235,-0.662679513,34.13368282,2,0.033437178,334.3717845,3031.32,1737.872,1293.451
236,-0.676059942,34.06963301,3,0.046837865,468.378652,4981.79,3485.3,1496.493
237,-0.731548301,34.18032372,3,0.065349747,653.4974668,4503.06,3386.046,1117.016
238,-0.657298812,34.14030932,1,0,0,1231.69,953.673,278.019
239,-0.696821307,34.12092767,2,0.036460152,364.6015228,2734.12,2225.14,508.984
240,-0.704454994,34.12813411,3,0.052911275,529.1127461,4817.76,3514.08,1303.686
241,-0.685879351,34.17962019,4,0.075142825,751.4282464,6022.42,4288.737,1733.678
242,-0.723189796,34.08972039,5,0.092003553,920.0355296,7676.75,5786.591,1890.166
243,-0.632496176,34.08672215,3,0.029755884,297.5588352,4420.72,3333.367,1087.346
244,-0.727037514,34.08099518,5,0.103503528,1035.035278,7762.74,5410.396,2352.352
245,-0.693242121,34.07775324,1,0,0,1467.57,1189.26,278.306
246,-0.638761017,34.07534207,3,0.032578215,325.782151,4473.88,3199.997,1273.889
247,-0.687538233,34.1736687,1,0,0,1536.26,1200.69,335.57
248,-0.654294743,34.11439752,3,0.061519026,615.1902584,4646.04,3399.78,1246.255
249,-0.705619534,34.08690864,2,0.03925095,392.5095043,3146.15,2245.18,900.978
250,-0.696856956,34.09422679,1,0,0,1468.83,1035.1,433.721
251,-0.681355064,34.07241861,2,0.021067986,210.6798628,3437.66,2516.46,921.205
252,-0.697382189,34.12476857,2,0.023286094,232.8609368,2719.47,2126.131,593.338
253,-0.704336164,34.08443678,2,0.015718838,157.1883836,3160.69,2235.51,925.183
254,-0.648619329,34.19727153,1,0,0,1852.26,1312.1,540.153
255,-0.708433442,34.16297313,4,0.072876419,728.764191,6106.6,4410.77,1695.828
256,-0.664866016,34.06851117,1,0,0,1468.83,1035.1,433.721
257,-0.677714074,34.18582965,2,0.021279287,212.7928737,2903.94,2258.213,645.732
258,-0.718037317,34.10373396,1,0,0,1672.25,1304.54,367.713
259,-0.724038243,34.12549112,6,0.113063604,1130.636045,9299.13,6184.728,3114.405
260,-0.726628739,34.08182231,4,0.071776873,717.7687334,6035.3,4419.196,1616.104
261,-0.721590341,34.07852332,3,0.05488002,548.8001963,4775.34,3579.571,1195.76
262,-0.704616604,34.12919891,1,0,0,1701.71,1109.49,592.216
263,-0.711042961,34.10760813,5,0.136715479,1367.15479,7055.76,4848.983,2206.783
264,-0.662318265,34.0790261,1,0,0,1467.57,1189.26,278.306
265,-0.634806278,34.09961388,5,0.084160491,841.6049056,6976.71,5102.815,1873.898
266,-0.658591702,34.10671098,3,0.046817814,468.1781374,4657.14,3370.483,1286.666
267,-0.733644461,34.07530039,1,0,0,1604.36,1148.26,456.103
268,-0.727553237,34.06850989,17,0.451976967,4519.76967,26598.08,19443.836,7154.215
269,-0.725559269,34.13988497,1,0,0,1325.06,976.63,348.434
270,-0.711252102,34.19134253,1,0,0,1700.13,1224.52,475.61
271,-0.727115942,34.10368642,2,0.02077384,207.7384019,2797.38,2166.077,631.297
272,-0.699822973,34.10046349,3,0.054998039,549.9803935,4776.4,3402.646,1373.751
273,-0.675147318,34.15450352,4,0.091090577,910.9057674,5879.36,4460.567,1418.79
274,-0.689850685,34.09548173,3,0.049278454,492.7845369,4544.41,3339.086,1205.324
275,-0.672024427,34.18968956,2,0.018496543,184.9654273,2954.16,2280.32,673.848
276,-0.634368975,34.10008923,2,0.022230235,222.302346,3062.59,2268.57,794.029
277,-0.646803576,34.1805294,1,0,0,1503.68,1174.59,329.088
278,-0.664837496,34.18638106,1,0,0,1480.84,1091.44,389.4
279,-0.663506582,34.13181941,2,0.039122991,391.2299128,3189.69,2455.29,734.396
280,-0.639768714,34.13711015,3,0.052626885,526.2688494,4718.87,3433.9,1284.967
281,-0.646603938,34.06613913,7,0.124727954,1247.279539,11271.85,8013.62,3258.212
282,-0.652431459,34.11284786,2,0.015719042,157.1904241,2931.82,2178.193,753.629
283,-0.709158309,34.09871417,3,0.067052169,670.5216853,4605.55,2504.188,2101.367
284,-0.682794495,34.15241067,2,0.007697813,76.97813171,2904.04,1743.133,1160.907
285,-0.728701135,34.07740147,5,0.095103058,951.0305777,7477.58,5626.301,1851.293
286,-0.677980256,34.15720356,6,0.129360366,1293.603657,9270.12,6637.076,2633.048
287,-0.650159392,34.13007485,3,0.068665709,686.6570935,4130.96,3044.7,1086.268
288,-0.707392487,34.1265369,1,0,0,1480.84,1091.44,389.4
289,-0.68891192,34.17957265,1,0,0,1503.68,1174.59,329.088
290,-0.680794181,34.15980852,2,0.027572839,275.7283906,3354.8,2407.19,947.6
291,-0.666653243,34.12272105,1,0,0,1467.57,1189.26,278.306
292,-0.626340655,34.09723233,9,0.224649987,2246.499868,13813.51,10289.26,3524.267
293,-0.661624288,34.19667733,4,0.071750198,717.5019768,6073.68,4136.772,1936.909
294,-0.68891192,34.19721796,3,0.050165131,501.6513098,4380.15,2486.305,1893.851
295,-0.642810817,34.19209012,2,0.020828045,208.280446,3182.55,2200.93,981.616
296,-0.693242121,34.07775324,1,0,0,1633.3,1150.39,482.908
297,-0.730825816,34.1920936,1,0,0,1700.13,1224.52,475.61
298,-0.67721023,34.17482985,4,0.071929198,719.2919834,6025.89,4111.347,1914.553
299,-0.698304316,34.11604099,3,0.048894838,488.9483827,4786.39,3546.37,1240.021
300,-0.653344088,34.07840338,3,0.063645456,636.4545584,4990.49,3761.69,1228.791
301,-0.726343547,34.08900022,2,0.031791326,317.9132633,2805.9,2068.07,737.834
302,-0.640434174,34.13696755,3,0.032571019,325.7101914,4542.02,3218.46,1323.545
303,-0.714073136,34.0960997,3,0.043082874,430.8287389,4304.93,2737.709,1567.22
304,-0.710135096,34.15857131,2,0.033117755,331.1775505,2864.99,2104.063,760.927
305,-0.696647815,34.09317149,2,0.030074665,300.7466481,3072.07,2325.176,746.888
306,-0.678702751,34.06810236,7,0.174125274,1741.252741,10941.53,8131.247,2810.264
307,-0.645177953,34.13908764,6,0.123361174,1233.611738,9455.46,7115.57,2339.883
308,-0.656918551,34.19866908,1,0,0,1251.9,936.871,315.032
309,-0.631740403,34.17570451,1,0,0,1231.69,953.673,278.019
310,-0.625437528,34.17499147,2,0.033587608,335.8760809,3086.9,2275.276,811.621
311,-0.681545194,34.19022196,3,0.029184485,291.8448453,4359.94,3259.721,1100.223
312,-0.656300625,34.1989543,2,0.033902175,339.0217454,3102.17,2391.47,710.703
313,-0.712392874,34.19052491,1,0,0,1325.06,976.63,348.434
314,-0.701118229,34.14220472,4,0.056434779,564.3477922,5531.87,3691.195,1840.682
315,-0.704046217,34.12091817,1,0,0,1329.81,976.817,352.991
316,-0.713015546,34.0836667,3,0.040647706,406.4770576,4342.81,3293.421,1049.387
317,-0.662641487,34.15217426,6,0.098310415,983.104146,9548.26,6627.246,2921.012
318,-0.654513394,34.13467632,3,0.057411797,574.1179723,4265.33,2990.278,1275.048
319,-0.645092394,34.16356861,2,0.014186215,141.8621498,2912.74,2423.1,489.638
320,-0.716128902,34.13776487,1,0,0,1400.89,994.576,406.313
321,-0.643609369,34.18418966,2,0.026957994,269.5799373,3110.38,2290.55,819.832
322,-0.644151244,34.07025573,4,0.06916825,691.6825004,6039.59,4123.786,1915.804
323,-0.646584925,34.11945534,2,0.018006519,180.0651889,3149.33,2444.7,704.637
324,-0.728995834,34.15477795,1,0,0,1737.53,1291.94,445.595
325,-0.722343725,34.10660512,1,0,0,1672.25,1304.54,367.713
326,-0.666330021,34.19753773,4,0.083248006,832.4800644,6302.08,4854.58,1447.503
327,-0.649237256,34.12420892,2,0.014841071,148.4107089,2875.24,2104.161,771.081
328,-0.661367612,34.19507062,3,0.047912035,479.1203535,4773.92,3499.34,1274.581
329,-0.662993229,34.13970086,4,0.060695312,606.9531191,5257.27,3919.076,1338.193
330,-0.663478063,34.07111613,6,0.181776061,1817.760607,9553.56,6605.946,2947.606
331,-0.66027436,34.13029827,3,0.076920767,769.2076658,3980.88,3013.902,966.988
332,-0.732762743,34.09281022,1,0,0,1457.09,971.556,485.535
333,-0.689220881,34.13890098,3,0.054413158,544.1315757,4889.01,3360.67,1528.329
334,-0.710793417,34.06583838,1,0,0,1821.09,1268.55,552.544
335,-0.670265722,34.16077825,3,0.066849055,668.4905471,4745.44,3487.9,1257.537
